Station Name,Street Address,City,State,Zip,Latitude,Longitude,EV Connector Types,EV Network,Status,Open Date
8800 Christophe-Colomb - Complexe Claude Robillard,8800 av Christophe-Colomb,Montréal,QC,H2M 2E7,45.55304512723416,-73.63315809673014,J1772,Circuit électrique,E,2020-10-23
12373 Notre-Dame-Des-Anges - Parc Raimbault,12373 Notre-Dame des anges - Parc Raimbault,Montréal,QC,H4J 2C3,45.53558,-73.717871,J1772,Circuit électrique,E,2021-03-04
10265 St-Hubert,10265 St-Hubert,Montréal,QC,H2C 2H6,45.556288,-73.659595,J1772,Circuit électrique,E,2020-12-23
10050 Place de L'Acadie,10050 Place de L'Acadie,Montréal,QC,H4N 0C9,45.533339,-73.679602,J1772,Circuit électrique,E,2022-03-05
5 Chabanel,5 Chabanel,Montréal,QC,H2N 1N3,45.544194,-73.651406,J1772,Circuit électrique,E,2022-02-22
10374 Sackville,10374 Sackville,Montréal,QC,H2B 2W6,45.577554,-73.647587,J1772,Circuit électrique,E,2022-09-15
10725A St-Hubert,10725A St-Hubert,Montréal,QC,H2C 2J1,45.55862,-73.667787,J1772,Circuit électrique,E,2022-05-12
10760 Saint-Charles,10760 Saint-Charles,Montréal,QC,H2C 1B1,45.559919,-73.667026,J1772,Circuit électrique,E,2022-03-05
300 Chabanel,300 Chabanel,Montréal,QC,H2N 2L2,45.539904,-73.653606,J1772,Circuit électrique,E,2022-05-28
2195 Prieur,2195 Prieur,Montréal,QC,H2B 1N4,45.57357346,-73.65304514,J1772,Circuit électrique,E,2023-03-09
12348 rue Ranger,12348 rue Ranger,Montréal,QC,H4J 2L5,45.5322009,-73.72094607,J1772,Circuit électrique,E,2023-04-13
12225 Grenet,12225 Rue Grenet,Montréal,QC,H4J 2N7,45.529773,-73.7154587890817,J1772,Circuit électrique,E,2022-07-15
1050 Chemin de Dunkirk,1050 chemin Dunkirk,Mont-Royal,QC,H3R 3J8,45.514998,-73.639348,J1772,Circuit électrique,E,2019-08-10
10560 Rue St-Hubert : Aréna Ahuntsic,10560 Rue St-Hubert,Montréal,QC,H2C 2H7,45.557008,-73.664484,J1772,Circuit électrique,E,2019-07-17
11301 de l'Acadie : Aréna Marcelin-Wilson,11301 Boulevard de l'Acadie,Montréal,QC,H3M 2T1,45.5367927,-73.6847163,J1772,Circuit électrique,E,2019-07-17
5195 Alfred,5195 Alfred,Montréal,QC,H1G 5B9,45.60424,-73.628686,J1772,Circuit électrique,E,2019-07-17
11360 des Laurentides,11360 Avenue des Laurentides,Montréal-Nord,QC,H1H 4W3,45.591598,-73.649053,J1772,Circuit électrique,E,2019-07-17
4701 de Bayonne : Parc Sauvé,4701 de Bayonne,Montréal,QC,H1H 1N9,45.598483,-73.635289,J1772,Circuit électrique,E,2020-03-04
10825 Edger,10825 Edger,Montréal,QC,H1G 3E1,45.598483,-73.62168,J1772,Circuit électrique,E,2020-10-31
11243 Garon - Parc Amos Garon,11243 Garon - Parc Amos Garon,Montréal,QC,H1H 3T5,45.59529,-73.638254,J1772,Circuit électrique,E,2020-08-28
5047 Charleroi,5047 Charleroi,Montréal,QC,H1G 5M1,45.599257,-73.626918,J1772,Circuit électrique,E,2020-12-15
11917 Drapeau,11917 Rue Drapeau,Montréal,QC,H1H 3K8,45.603065,-73.640493,J1772,Circuit électrique,E,2022-05-14
3273 Gouin,3273 Gouin,Montréal,QC,H1H 1A9,45.586392,-73.652012,J1772,Circuit électrique,E,2022-09-21
4740 Charleroi,4740 Charleroi,Montréal,QC,H1H 1V2,45.59632986,-73.63137062,J1772,Circuit électrique,E,2023-04-13
4243 de Charleroi : Hôtel de Ville,4243 rue de Charleroi,Montréal,QC,H1H 5R5,45.594043,-73.63755,J1772,Circuit électrique,E,2019-07-17
3700 Fleury E : Aréna Fleury,3700 rue Fleury E,Montréal-Nord,QC,H1H 1M6,45.58299,-73.636718,J1772,Circuit électrique,E,2019-07-17
117 St-Louis - St-Marcel-de-Richelieu (Bureau municipal),"117, Rue Saint Louis",Saint-Marcel-de-Richelieu,QC,J0H 1T0,45.8609795,-72.89802639999999,J1772,Circuit électrique,E,2023-07-06
4755 Jarry Est,4755 Jarry Est,Montréal,QC,H1R 1X7,45.578506,-73.597303,J1772,Circuit électrique,E,2019-07-17
5200 Lavoisier,5200 Lavoisier,Montréal,QC,H1R 1J5,45.589301,-73.607482,J1772,Circuit électrique,E,2019-10-23
7800 De La Salette,7800 rue de la Salette,Saint-Léonard,QC,H1P 2J8,45.5899689,-73.5838002,J1772,Circuit électrique,E,2019-07-17
5152 Jarry E.,5152 Jarry E.,Montréal,QC,H1R 2L8,45.582365,-73.594047,J1772,Circuit électrique,E,2021-02-17
5345 Jarry,5345 Jarry,Montréal,QC,H1P 1T8,45.584271,-73.592244,J1772,Circuit électrique,E,2022-09-02
5555 Jean-Talon Est,5555 Jean-Talon,Montréal,QC,H1S 2Z9,45.58204448,-73.58114864,J1772,Circuit électrique,E,2023-02-07
12022 Taylor,"12022, Boulevard Taylor",Montréal,QC,H3M 2J8,45.53914366,-73.69805472,J1772,Circuit électrique,E,2023-04-22
5300 Robert : Aréna Martin-Brodeur,5300 Boulevard Robert,St-Léonard,QC,H1R 1R1,45.58554,-73.59837,J1772,Circuit électrique,E,2019-07-17
7755 Colbert : Aréna Roberto-Luongo,7755 Rue Colbert,Montréal,QC,H1R 2B6,45.574105,-73.59573,J1772,Circuit électrique,E,2019-07-17
126 Rue Brassard,126 Rue Brassard,Bégin,QC,G0V 1B0,48.675981,-71.360036,J1772,Circuit électrique,E,2019-10-23
1311 Bernard,1311 avenue Bernard,Outremont,QC,H1N 2B6,45.519056,-73.609774,J1772,Circuit électrique,E,2019-07-17
"122, Avenue Querbes","122, Avenue Querbes",Montréal,QC,H2V 3V9,45.51748,-73.59808,"J1772, J1772COMBO",Circuit électrique,E,2021-12-22
779 de l'Épée,779 de l'Épée,Montréal,QC,H2V 3V1,45.523205,-73.611731,J1772,Circuit électrique,E,2019-07-17
620 de l’Épée,620 de l’Épée,Montréal,QC,H2V 3T8,45.521536,-73.608234,J1772,Circuit électrique,E,2020-02-08
481 Édouard-Charles,481 Édouard-Charles,Montréal,QC,H2V 2N3,45.517788,-73.596564,J1772,Circuit électrique,E,2020-01-29
1080 Rockland,1080 Rockland,Montréal,QC,H2V 3A1,45.519203,-73.622776,J1772,Circuit électrique,E,2022-03-05
5123 Durocher,5123 Durocher,Montréal,QC,H2V 3X7,45.518592,-73.597476,J1772,Circuit électrique,E,2022-05-12
138 Rue Principale - Saint-Adelme,"138, Rue Principale",Saint-Adelme,QC,G0J 2B0,48.8237637,-67.3199884,J1772,Circuit électrique,E,2023-06-08
775 Muir,775 Muir,Montréal,QC,H4L 5N5,45.52153232,-73.67108948,J1772,Circuit électrique,E,2023-02-21
1807 Couvrette,1807 Couvrette,Montréal,QC,H4L 4T7,45.52811,-73.68553,J1772,Circuit électrique,E,2019-07-17
291 Khalil Gibran,291 Khalil Gibran,Montréal,QC,H4N 4A1,45.5266853,-73.6681217,J1772,Circuit électrique,E,2023-01-06
2695 Ernest-Hemingway,2695A Ernest-Hemingway,Montréal,QC,H4R 3E9,45.511641,-73.71131,J1772,Circuit électrique,E,2019-07-17
4405 Bois Franc,4405 Bois Franc,Montréal,QC,H4S 1A8,45.499975,-73.735495,J1772,Circuit électrique,E,2019-07-17
1898 Alexis-Nihon,1898 Alexis Nihon,Montréal,QC,H4R 3B6,45.51364297,-73.70745341,J1772,Circuit électrique,E,2023-02-21
1535 Beaudet,1535 Beaudet,Montréal,QC,H4L 2J9,45.510062,-73.677333,J1772,Circuit électrique,E,2019-07-17
1555 Édouard-Laurin,1555 Boulevard Edouard-Laurin,Montréal,QC,H4L 2B2,45.51282,-73.683041,J1772,Circuit électrique,E,2019-07-17
1677 Poirier,1677 Poirier,Montréal,QC,H4L 1J2,45.51964,-73.697318,J1772,Circuit électrique,E,2019-07-17
5645 Dessiant,5645 Dessiant,Montréal,QC,H4S 1M1,45.49534,-73.748614,J1772,Circuit électrique,E,2019-07-17
360A Meloche,360 Meloche,Montréal,QC,H4N 1A6,45.528437,-73.675778,J1772,Circuit électrique,E,2019-07-17
3100 Toupin,3100 Toupin,Montréal,QC,H4K 2V4,45.517305,-73.726967,J1772,Circuit électrique,E,2019-07-17
1230 rue Muir,1230 rue Muir,Montréal,QC,H4L 4S8,45.52468,-73.675618,J1772,Circuit électrique,E,2019-07-17
4205 Ernest-Hemmingway,4205 Ernest-Hemmingway,Montréal,QC,H4R 0C4,45.502385,-73.724947,J1772,Circuit électrique,E,2019-07-17
1295 Basile Moreau,1295 Basile Moreau,Montréal,QC,H4L 4A1,45.516107,-73.678216,J1772,Circuit électrique,E,2019-07-17
1505 Cardinal,1505 Cardinal,Montréal,QC,H4L 3G3,45.516092,-73.690142,J1772,Circuit électrique,E,2019-07-17
1505 Decelles,1505 Rue Decelles,Saint-Laurent,QC,H4L 2E1,45.512711,-73.68071,J1772,Circuit électrique,E,2019-07-17
6405 Abrams,6405 Abrams,Montréal,QC,H4S 1Y2,45.488343,-73.751973,J1772,Circuit électrique,E,2020-08-28
3200 Guenette,3200 Guenette,Montréal,QC,H4S 2G5,45.506815,-73.739193,J1772,Circuit électrique,E,2020-05-28
5007 Bois Franc,5007 Bois Franc,Montréal,QC,H4S 1T2,45.495362,-73.743105,J1772,Circuit électrique,E,2020-10-15
140 Place Benoit,140 Place Benoit,Montréal,QC,H4N 2H4,45.516229,-73.662761,J1772,Circuit électrique,E,2022-02-10
4747 Bourg,4747 Bourg,Montréal,QC,H4T 1H9,45.473768,-73.700066,J1772,Circuit électrique,E,2021-04-16
70 Crépeau,70 Rue Crépeau,Montréal,QC,H4N 1M7,45.531473,-73.668796,J1772,Circuit électrique,E,2022-05-12
1451 Alexis Nihon,1451 Alexis Nihon,Montréal,QC,H4R 2R4,45.510129,-73.699756,J1772,Circuit électrique,E,2022-03-17
2975 Ernest Hemmingway,2975 Ernest Hemmingway,Montréal,QC,H4R 0A9,45.507819,-73.716169,J1772,Circuit électrique,E,2022-05-31
255 Alexis Nihon,255 Alexis Nihon,Montréal,QC,H4M 1T5,45.498292,-73.679338,J1772,Circuit électrique,E,2022-04-02
430 Gohier,430 Gohier,Montréal,QC,H4L 3H7,45.507344,-73.673801,J1772,Circuit électrique,E,2022-04-02
777 Marcel-Laurin : St-Laurent - Mairie,777 boulevard Marcel-Laurin,Montréal,QC,H4M 2M7,45.5079339311309,-73.6826156269836,J1772,Circuit électrique,E,2019-07-17
1375 Grenet : Centre des Loisirs,1375 Rue Grenet,Montreal,QC,H4L 5K3,45.5149537151104,-73.6910204074096,J1772,Circuit électrique,E,2019-07-17
2727 Thimens : Bibliothèque du Boisé,2727 boul. Thimens,Saint-Laurent,QC,H4R 1T4,45.504816,-73.70434,J1772,Circuit électrique,E,2019-07-17
812 Ouimet : Stationnement Ouimet Nord,812 rue Ouimet,Montréal,QC,H4L 3P4,45.512576,-73.6785,J1772,Circuit électrique,E,2019-07-17
2345 Thimens : Aréna Raymond-Bourque,2345 Boulevard Thimens,Montréal,QC,H4R 1T4,45.508447,-73.70115,J1772,Circuit électrique,E,2022-06-09
13 001 Cavendish : Ateliers municipaux,"13 001, boulevard Cavendish",Montréal,QC,H4R 2G5,45.506203,-73.71137,J1772,Circuit électrique,E,2019-07-17
755 Ouimet : Stationnement Ouimet Sud,"755, Rue Ouimet",Montréal,QC,H4L 3P3,45.5117791,-73.6769004,J1772,Circuit électrique,E,2022-06-21
2385 Thimens : Complexe Sportif St-Laurent,2385 Boulevard Thimens,St-Laurent,QC,H4R 1T4,45.507344,-73.702415,J1772,Circuit électrique,E,2019-07-17
845 Roy : Parc Decelles,845 rue Roy,Saint-Laurent,QC,H4L 3T6,45.513536,-73.677667,J1772,Circuit électrique,E,2019-07-17
710 rue St-Germain,710 rue St-Germain,Montréal,QC,H4L 3R6,45.511443,-73.676426,J1772,Circuit électrique,E,2019-07-17
143 Chemin du Canal,143 Chemin du Canal,Lachine,QC,H8S 2P5,45.430789,-73.6668,J1772,Circuit électrique,E,2019-07-17
1064 Notre-Dame,1064 rue Notre Dame,Lachine,QC,H8S 2C2,45.434982,-73.673174,J1772,Circuit électrique,E,2019-07-17
1025 William-Macdonald,1025 William-Macdonald,Lachine,QC,H8S 1W4,45.437019,-73.67289,J1772,Circuit électrique,E,2019-10-23
190 Des Érables,190 Des Érables,Montréal,QC,H8R 1M6,45.446028,-73.650828,J1772,Circuit électrique,E,2019-07-17
45 15e ave,45 15e Avenue,Lachine,QC,H8S 3L7,45.432817,-73.6775,J1772,Circuit électrique,E,2019-07-17
2105 St-Joseph,2105 St-Joseph,Montréal,QC,H8S 2N7,45.433171,-73.683954,J1772,Circuit électrique,E,2020-03-19
5310 St-Joseph,5310 St-Joseph,Montréal,QC,H8T 1S3,45.438381,-73.715688,J1772,Circuit électrique,E,2020-03-18
1925 St-Antoine,1925 St-Antoine,Montréal,QC,H8S 1V5,45.440041,-73.682284,J1772,Circuit électrique,E,2020-04-15
1710 Victoria,1710 Victoria,Montréal,QC,H8G 2G9,45.436036,-73.678874,J1772,Circuit électrique,E,2020-03-19
387 41e Avenue,347 41e avenue,Lachine,QC,H8T 1K3,45.440375,-73.702568,J1772,Circuit électrique,E,2021-09-28
460 St-Jacques,460 St-Jacques,Montréal,QC,H8R 1E8,45.442511,-73.649779,J1772,Circuit électrique,E,2021-06-18
330 44e ave,330 44e avenue,Montréal,QC,H8T 1V2,45.437317,-73.704415,J1772,Circuit électrique,E,2021-04-15
22 Boyer,22 Boyer,Montréal,QC,H8R 1P1,45.4443822595757,-73.648235530793,J1772,Circuit électrique,E,2021-11-06
